21-07-06 19:53.931 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 is transported, Current weight = 2, Current area = 6
21-07-06 19:53.951 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 is transported, Current weight = 3, Current area = 14
21-07-06 19:53.952 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 is transported, Current weight = 4, Current area = 19
21-07-06 19:53.952 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 is transported, Current weight = 5, Current area = 23
21-07-06 19:53.953 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 is transported, Current weight = 8, Current area = 32
21-07-06 19:53.954 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 is transported, Current weight = 12, Current area = 36
21-07-06 19:53.955 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 is transported, Current weight = 14, Current area = 43
21-07-06 19:53.956 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 is transported, Current weight = 18, Current area = 48
21-07-06 19:53.961 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was added in the queue
21-07-06 19:53.962 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 was added in the queue
21-07-06 19:53.563 [pool-2-thread-2] INFO  edu.epam.task4.entity.Ferry - Car with id = 2 was delivered
21-07-06 19:53.578 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 was delivered
21-07-06 19:53.578 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 is transported, Current weight = 18, Current area = 47
21-07-06 19:53.642 [pool-2-thread-10] INFO  edu.epam.task4.entity.Ferry - Car with id = 10 was delivered
21-07-06 19:53.682 [pool-2-thread-7] INFO  edu.epam.task4.entity.Ferry - Car with id = 7 was delivered
21-07-06 19:53.717 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was delivered
21-07-06 19:53.807 [pool-2-thread-6] INFO  edu.epam.task4.entity.Ferry - Car with id = 6 was delivered
21-07-06 19:53.168 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was delivered
21-07-06 19:53.811 [pool-2-thread-1] INFO  edu.epam.task4.entity.Ferry - Car with id = 1 was delivered
21-07-06 19:53.064 [pool-2-thread-9] INFO  edu.epam.task4.entity.Ferry - Car with id = 9 was delivered
21-07-06 19:53.156 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 was delivered
21-07-06 19:54.344 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 is transported, Current weight = 1, Current area = 10
21-07-06 19:54.360 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 is transported, Current weight = 2, Current area = 20
21-07-06 19:54.360 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 is transported, Current weight = 2, Current area = 13
21-07-06 19:54.365 [pool-2-thread-3] INFO  edu.epam.task4.entity.Ferry - Car with id = 3 was delivered
21-07-06 19:54.365 [pool-2-thread-4] INFO  edu.epam.task4.entity.Ferry - Car with id = 4 was delivered
21-07-06 19:54.365 [pool-2-thread-8] INFO  edu.epam.task4.entity.Ferry - Car with id = 8 was delivered
21-07-06 19:54.366 [pool-2-thread-5] INFO  edu.epam.task4.entity.Ferry - Car with id = 5 is transported, Current weight = 1, Current area = 5
